actor	cast
1966	101456
853	101456
1395	101456
624	101457
917	101457
1153	101457
1153	101457
1991	101457
1502	101457
624	101457
1153	101457
820	101457
1271	101458
1757	101459
738	101459
1289	101460
95	101460
1629	101461
402	101462
214	101463
1274	101463
855	101463
779	101463
495	101463
273	101464
1470	101464
1633	101464
1515	101464
360	101464
366	101464
1213	101465
244	101465
1817	101465
1933	101465
1203	101465
1347	101465
1509	101465
815	101465
1619	101465
734	101466
870	101466
1633	101466
1903	101466
1488	101466
1902	101467
1357	101467
898	101467
132	101467
226	101467
1199	101467
1926	101467
71	101467
883	101467
461	101467
1176	101467
647	101467
755	101467
390	101467
419	101467
761	101467
873	101467
1149	101468
945	101468
1100	101468
578	101468
1200	101468
532	101468
327	101468
1611	101468
323	101468
665	101468
1685	101468
730	101468
77	101468
656	101468
1229	101468
1965	101468
1627	101468
941	101468
1272	101468
390	101468
1038	101468
1963	101468
1284	101469
1075	101470
895	101470
1373	101470
1939	101470
1818	101470
651	101470
159	101470
641	101470
501	101470
1243	101471
403	101471
726	101471
143	101471
1393	101471
1094	101472
337	101472
1806	101472
1194	101472
1442	101472
1668	101472
1749	101472
762	101472
1886	101472
590	101472
500	101472
1370	101473
1377	101474
595	101474
974	101475
1689	101475
730	101475
1294	101475
96	101475
361	101475
876	101475
1605	101475
1004	101475
1324	101475
782	101475
1327	101475
718	101475
1379	101475
854	101475
1325	101475
1807	101475
1328	101475
1294	101475
432	101475
730	101475
1191	101475
1950	101476
210	101476
1724	101477
119	101478
96	101478
747	101478
1297	101478
621	101478
1572	101478
478	101478
1985	101478
908	101479
159	101479
1913	101479
325	101479
1774	101479
1493	101479
631	101480
500	101480
1148	101480
1194	101480
833	101480
1022	101480
590	101480
9	101481
1503	101481
367	101481
402	101481
527	101481
477	101481
1591	101481
1975	101482
1271	101483
346	101483
681	101483
1105	101483
645	101483
645	101483
645	101483
1977	101483
671	101483
1067	101483
756	101483
53	101483
1089	101483
1271	101483
1978	101483
1821	101483
645	101483
819	101484
785	101484
775	101484
1268	101485
727	101485
390	101485
1225	101485
1530	101485
171	101485
1682	101485
1081	101485
282	101485
408	101485
1127	101486
1575	101486
1002	101486
1240	101486
836	101486
702	101486
540	101486
1150	101486
572	101486
1073	101486
1357	101486
763	101486
1986	101486
179	101486
1133	101486
1943	101486
592	101486
1114	101486
1227	101486
1681	101486
1114	101486
1987	101486
657	101486
177	101486
999	101486
394	101486
1645	101487
690	101487
1963	101487
32	101487
199	101487
380	101487
653	101487
869	101487
1861	101487
1692	101487
1533	101487
1892	101487
102	101487
610	101487
503	101488
140	101489
1278	101489
1003	101489
1386	101489
386	101489
550	101489
1001	101489
1312	101489
713	101489
1115	101489
430	101490
334	101491
245	101491
725	101491
168	101491
205	101491
793	101491
1524	101491
745	101491
245	101491
1984	101491
123	101491
432	101491
1456	101491
944	101491
1007	101491
234	101491
749	101491
940	101492
702	101492
944	101492
64	101492
947	101492
942	101492
838	101492
1138	101492
906	101492
710	101492
941	101492
943	101492
937	101492
491	101492
367	101492
938	101492
1234	101492
939	101492
945	101492
942	101492
937	101492
1920	101493
1232	101493
1809	101494
1325	101494
584	101495
674	101495
1263	101495
1698	101495
1097	101495
512	101496
242	101496
1229	101497
1714	101498
465	101498
392	101498
812	101499
316	101499
580	101499
1653	101499
498	101499
1894	101499
1796	101499
309	101500
1286	101500
97	101500
752	101500
883	101500
1106	101500
601	101500
892	101500
1820	101500
952	101500
1862	101500
529	101500
1899	101500
1135	101501
1933	101501
1244	101502
495	101503
495	101503
1627	101503
176	101503
1769	101503
485	101503
1982	101503
83	101504
1592	101504
781	101504
1685	101504
969	101504
932	101504
1415	101505
1018	101505
422	101506
1693	101506
1206	101506
1530	101506
1684	101506
421	101506
926	101506
38	101506
1086	101506
230	101506
438	101506
949	101506
602	101506
1015	101506
1950	101506
898	101506
933	101507
1315	101507
1392	101507
1719	101507
1656	101508
669	101508
158	101508
543	101508
949	101508
703	101508
824	101508
1157	101508
1259	101508
914	101508
1656	101508
535	101508
1744	101508
1517	101508
1821	101508
1685	101508
894	101508
1599	101509
1432	101509
1432	101509
53	101509
1026	101509
1664	101509
788	101509
377	101510
878	101510
1497	101510
672	101510
1807	101510
334	101510
367	101510
1716	101511
1726	101511
1949	101511
1714	101511
1757	101511
962	101511
817	101511
1385	101512
1668	101512
189	101512
1499	101512
500	101512
1790	101513
1967	101513
1654	101513
1284	101513
1496	101513
1562	101513
1026	101514
1444	101514
530	101514
1651	101514
504	101514
510	101514
604	101514
1212	101514
458	101514
71	101514
890	101514
873	101514
1909	101514
431	101514
926	101514
1256	101514
1499	101515
1083	101516
1844	101516
1879	101516
1966	101517
1572	101517
481	101517
1986	101517
1383	101517
24	101517
862	101517
1848	101517
1623	101517
1242	101518
1157	101518
1961	101518
701	101518
1194	101518
819	101518
39	101518
1404	101518
69	101518
1419	101518
493	101518
942	101518
1452	101519
1055	101520
1289	101521
411	101522
1629	101523
157	101524
730	101524
1988	101525
447	101525
1563	101526
1410	101526
1907	101526
1482	101526
735	101526
1703	101526
570	101526
1778	101526
1342	101526
500	101526
599	101526
1885	101526
1102	101526
567	101526
565	101526
1706	101526
1897	101526
1413	101526
737	101526
837	101526
1110	101526
1709	101526
1706	101526
866	101527
1379	101527
119	101527
545	101527
426	101527
1358	101527
652	101527
114	101527
316	101527
1517	101527
425	101527
543	101527
1989	101527
1389	101527
1747	101527
1928	101527
1805	101527
676	101527
1137	101527
299	101527
430	101527
114	101527
584	101527
135	101527
1476	101528
685	101528
274	101528
1217	101528
1359	101529
1537	101529
266	101529
1755	101529
1659	101529
593	101529
374	101529
945	101529
1394	101530
1721	101530
236	101530
1621	101530
1653	101530
204	101530
1705	101530
1482	101530
891	101531
799	101531
796	101531
1318	101531
1681	101531
1527	101531
835	101531
1253	101531
1656	101532
203	101532
1002	101532
438	101532
843	101532
1747	101532
77	101532
952	101532
432	101532
1133	101532
601	101532
794	101532
396	101533
249	101534
1276	101534
1762	101534
955	101534
366	101534
1925	101534
954	101534
1294	101534
377	101534
1636	101535
1759	101536
106	101537
1747	101537
220	101537
1528	101537
457	101537
113	101537
1856	101537
1755	101537
654	101537
1083	101537
1253	101537
1921	101537
1635	101537
836	101537
1139	101537
1937	101538
1660	101538
698	101538
1160	101538
1555	101538
831	101539
1315	101539
823	101539
1916	101539
214	101540
791	101540
1036	101540
1035	101540
63	101540
1664	101540
1848	101540
1511	101540
59	101540
1576	101540
1663	101541
1408	101541
319	101542
1958	101542
1474	101543
1981	101543
1226	101543
1379	101543
780	101544
937	101544
12	101544
1292	101544
837	101544
1164	101544
213	101544
210	101544
1189	101544
1811	101545
430	101545
116	101545
860	101545
1809	101545
1855	101546
1844	101547
968	101547
1592	101547
1203	101547
1957	101547
1855	101547
1265	101547
1951	101548
893	101548
973	101548
181	101548
1680	101548
1218	101548
16	101549
922	101549
1868	101550
128	101550
95	101550
104	101550
1018	101550
136	101550
1152	101551
809	101552
1421	101552
1483	101552
286	101552
402	101552
1529	101552
1504	101552
1012	101552
1268	101552
384	101552
681	101552
1782	101552
611	101552
377	101553
384	101554
205	101554
1655	101554
210	101554
207	101554
1332	101555
378	101555
1816	101555
1203	101555
1658	101555
1092	101556
581	101556
1844	101556
1276	101556
517	101557
1873	101558
1582	101558
1099	101558
252	101558
346	101558
250	101558
1285	101558
789	101559
518	101559
925	101559
1664	101559
1589	101559
1390	101559
980	101560
273	101561
520	101562
182	101562
1919	101562
837	101562
654	101562
189	101562
1117	101562
447	101562
1479	101562
452	101562
423	101562
1332	101563
1164	101563
1055	101563
518	101564
789	101564
1992	101564
1664	101564
179	101564
1432	101564
85	101565
1874	101566
943	101567
35	101568
1493	101568
129	101568
873	101568
143	101568
1635	101568
1522	101568
1522	101568
807	101568
945	101568
60	101569
452	101569
203	101569
535	101569
1273	101569
1040	101569
1401	101569
1271	101569
1286	101569
1286	101569
1248	101569
1255	101569
1518	101569
1525	101569
1858	101570
979	101570
848	101571
141	101572
1660	101572
1919	101572
1962	101572
421	101573
602	101573
230	101573
1707	101573
493	101573
718	101573
1319	101573
1950	101573
1235	101574
1410	101574
1239	101574
1761	101574
1386	101574
1792	101574
550	101574
818	101574
57	101574
659	101574
1402	101575
355	101575
694	101575
1444	101575
1160	101575
1791	101575
1444	101575
1540	101575
1550	101576
425	101576
119	101576
1329	101576
1105	101576
135	101576
1251	101576
422	101576
652	101576
101	101576
426	101576
108	101576
1368	101576
896	101576
1389	101576
1972	101576
125	101576
488	101576
1315	101577
1393	101577
365	101577
1883	101577
1144	101577
1154	101577
1811	101577
500	101577
1228	101577
1574	101577
1162	101577
206	101577
1981	101577
1191	101578
741	101578
187	101579
1388	101579
1027	101579
777	101579
49	101579
284	101579
1621	101579
1426	101580
1937	101580
1262	101581
1890	101582
1372	101583
1315	101583
835	101583
1248	101583
1561	101583
16	101583
225	101583
774	101583
294	101583
1536	101583
292	101584
1509	101584
1969	101584
294	101584
1577	101584
1425	101584
716	101585
172	101585
468	101585
649	101585
369	101585
1291	101585
1979	101585
276	101585
277	101585
1474	101586
264	101586
979	101586
1310	101586
582	101586
340	101586
1528	101586
112	101586
273	101586
656	101586
28	101586
1457	101586
535	101586
1302	101587
475	101588
1120	101588
956	101588
472	101588
1507	101588
198	101588
469	101588
473	101588
632	101588
489	101589
1098	101589
1058	101589
1820	101589
879	101589
792	101589
695	101589
1787	101589
250	101589
49	101589
1770	101589
1639	101589
1054	101589
1330	101590
1041	101591
1366	101592
741	101592
222	101593
226	101593
342	101593
205	101593
203	101593
1953	101593
551	101593
1686	101593
661	101593
388	101593
1120	101593
1821	101593
855	101593
60	101594
1559	101594
1558	101594
259	101595
1769	101596
127	101597
195	101598
1964	101598
1176	101598
23	101598
823	101598
1962	101598
497	101598
251	101598
1812	101599
1812	101599
457	101600
855	101600
1922	101600
1556	101600
290	101600
646	101600
1281	101600
1164	101601
950	101602
92	101603
1611	101604
1212	101604
1857	101604
833	101604
672	101604
108	101604
656	101604
1494	101604
713	101604
1326	101604
714	101604
114	101604
745	101604
627	101604
108	101604
1953	101604
1058	101605
874	101605
495	101605
446	101605
489	101605
486	101605
932	101606
1170	101606
176	101606
1060	101606
338	101606
129	101606
180	101606
1523	101606
1059	101606
1390	101606
746	101606
1025	101606
1426	101606
1522	101606
1900	101607
1215	101607
941	101607
1921	101608
1544	101608
1951	101608
1735	101608
1736	101608
322	101608
1965	101608
325	101608
501	101608
1763	101608
1326	101609
1282	101609
1280	101609
679	101609
532	101609
1940	101609
983	101609
1339	101609
987	101609
1184	101609
1010	101609
1283	101609
1184	101609
1280	101609
1010	101609
1785	101609
649	101609
1010	101609
1281	101609
949	101609
280	101610
1835	101610
306	101610
1482	101610
753	101610
1522	101610
1417	101610
1410	101610
581	101610
113	101610
1479	101610
930	101610
1696	101610
1115	101610
84	101611
212	101611
1012	101611
1372	101611
232	101611
1783	101611
1641	101611
1614	101611
1552	101611
1689	101612
234	101613
1256	101613
928	101614
1866	101614
695	101614
797	101614
1219	101614
798	101614
1111	101614
1594	101614
1095	101614
800	101614
22	101614
1527	101614
1221	101614
1765	101614
998	101614
585	101614
1210	101614
1977	101615
860	101615
70	101615
1610	101616
823	101617
1849	101617
1671	101617
1968	101617
1728	101617
749	101617
1384	101617
1467	101617
1748	101617
1050	101618
1631	101619
278	101619
1318	101620
1957	101620
870	101621
1147	101621
1255	101621
1178	101621
925	101621
374	101621
780	101622
25	101622
1238	101622
1839	101623
780	101623
699	101623
1768	101623
811	101623
903	101623
783	101623
1668	101623
876	101624
1922	101624
1480	101625
603	101625
1786	101625
1052	101625
525	101625
107	101625
1136	101625
215	101625
132	101625
733	101626
348	101626
1477	101626
681	101626
1538	101626
321	101626
173	101626
321	101626
730	101626
436	101626
973	101626
1181	101626
321	101626
588	101627
1585	101627
791	101627
609	101627
156	101628
1627	101628
1305	101629
191	101630
532	101631
1985	101632
626	101633
1446	101634
1185	101634
914	101634
195	101634
251	101634
1647	101634
1725	101634
560	101634
555	101634
766	101634
1854	101634
993	101634
57	101634
995	101634
639	101634
1798	101634
114	101634
1010	101634
757	101634
1153	101634
533	101634
1633	101634
994	101634
700	101635
311	101636
523	101636
1459	101636
1329	101637
436	101637
1195	101637
119	101638
109	101638
1084	101638
101	101638
109	101638
336	101638
1389	101638
1431	101638
892	101638
1624	101638
1258	101638
440	101638
1368	101638
135	101638
186	101638
1657	101639
1857	101639
1374	101639
1439	101639
1991	101639
908	101639
659	101639
306	101639
270	101639
1301	101639
1391	101639
669	101639
1766	101640
343	101641
585	101642
912	101642
794	101642
1537	101642
1059	101642
1944	101642
1944	101642
954	101642
1059	101642
954	101642
954	101642
1081	101642
1433	101642
915	101642
1286	101642
1740	101642
1944	101642
1061	101643
1707	101643
1562	101643
103	101643
387	101643
235	101644
819	101645
734	101646
59	101646
581	101646
1905	101646
1520	101647
471	101647
290	101648
1702	101649
1668	101649
883	101649
1655	101649
924	101649
1665	101649
1248	101649
784	101649
1298	101649
668	101650
557	101650
1734	101650
709	101650
912	101650
178	101650
877	101650
627	101650
1866	101650
849	101650
519	101650
733	101650
691	101650
974	101650
1846	101650
1987	101650
1916	101650
1526	101650
397	101650
892	101651
1519	101651
681	101652
1493	101652
157	101652
375	101652
1675	101652
1935	101652
1051	101652
544	101652
543	101652
373	101652
835	101652
242	101653
1593	101653
211	101654
1595	101654
1479	101654
238	101655
314	101655
1250	101655
1814	101655
1383	101655
1076	101655
796	101655
142	101656
1122	101656
611	101656
1307	101656
1940	101656
599	101656
1533	101656
1659	101656
1447	101656
709	101656
1560	101656
1892	101656
1689	101656
862	101656
1520	101656
644	101656
575	101656
9	101656
504	101656
1513	101656
827	101656
1073	101657
1447	101657
1527	101657
400	101657
1901	101657
7	101657
682	101657
757	101657
1726	101657
1650	101657
533	101657
276	101657
1214	101657
1255	101657
269	101657
758	101657
575	101657
1797	101657
571	101657
1612	101658
118	101658
1628	101658
1329	101658
177	101658
1672	101658
795	101658
1299	101658
1819	101658
965	101658
779	101658
103	101658
326	101658
183	101658
988	101658
709	101658
758	101658
1768	101658
1917	101658
971	101659
41	101659
854	101659
1677	101659
1612	101659
75	101659
321	101659
955	101659
880	101660
1640	101661
1707	101661
1137	101661
1852	101661
16	101661
859	101661
288	101661
667	101661
948	101661
572	101661
447	101661
634	101661
1910	101661
1320	101661
703	101661
1288	101661
1497	101661
107	101661
1202	101661
1479	101661
1308	101661
655	101661
1314	101661
947	101661
1648	101662
308	101662
1670	101662
1921	101662
1799	101662
924	101663
1555	101663
969	101663
1316	101663
1172	101663
1453	101663
1169	101663
1891	101664
1017	101665
660	101665
1080	101665
1429	101665
129	101665
186	101665
1972	101665
1639	101665
408	101665
305	101666
1908	101666
48	101666
417	101666
575	101666
1190	101666
513	101666
1114	101666
189	101666
1972	101666
565	101666
1005	101666
1458	101666
1018	101666
187	101666
1064	101666
258	101666
187	101666
476	101666
1570	101666
1415	101667
753	101667
1662	101668
1519	101668
1660	101668
465	101668
77	101668
76	101668
391	101668
1534	101668
1616	101668
784	101668
1114	101668
972	101668
1238	101668
203	101668
396	101669
307	101670
385	101670
56	101670
1129	101670
26	101670
986	101671
497	101671
1338	101671
262	101671
794	101671
1659	101671
642	101672
1017	101673
421	101673
1967	101673
1988	101673
708	101673
1338	101673
1207	101673
1989	101674
527	101674
889	101674
219	101674
409	101674
1935	101674
703	101674
627	101675
1281	101675
730	101675
1088	101676
473	101677
1202	101677
1720	101677
1	101677
1322	101677
1094	101677
127	101677
1887	101677
1863	101677
497	101677
148	101678
839	101678
1323	101678
202	101678
432	101678
1079	101678
435	101678
876	101678
1106	101678
1524	101678
1855	101679
1369	101679
1987	101679
1118	101679
1680	101679
15	101679
886	101680
581	101680
728	101681
349	101681
1714	101681
1400	101682
1526	101683
650	101683
35	101683
389	101683
42	101683
1419	101683
488	101683
1926	101683
875	101683
675	101683
426	101683
1582	101683
1534	101683
1611	101683
1252	101683
84	101683
347	101684
527	101685
408	101685
1677	101685
725	101685
705	101685
786	101686
716	101687
1375	101687
1568	101687
722	101687
854	101687
826	101687
717	101687
556	101687
678	101687
765	101687
1983	101687
1514	101687
1716	101687
1592	101688
757	101689
1303	101689
439	101689
1290	101689
1116	101689
563	101689
1446	101689
1962	101689
261	101689
183	101689
105	101689
1733	101689
184	101689
1398	101689
1070	101689
1595	101689
1448	101689
562	101689
850	101689
1222	101689
178	101689
1699	101689
604	101689
1008	101690
478	101690
590	101690
1592	101690
390	101690
1776	101690
1271	101691
1889	101692
1319	101693
592	101693
1090	101693
1675	101693
1523	101693
1772	101693
1533	101693
985	101694
1652	101694
532	101694
1396	101694
114	101694
1412	101694
1890	101694
1494	101694
435	101694
1918	101694
1424	101694
672	101695
664	101695
1794	101695
282	101695
1270	101695
1627	101695
520	101695
886	101695
452	101695
423	101695
937	101695
867	101695
397	101695
279	101695
503	101696
870	101697
1923	101698
1185	101698
1751	101699
1295	101699
1663	101699
1409	101700
868	101700
1428	101700
314	101701
156	101701
1362	101701
333	101701
660	101701
1414	101701
159	101701
930	101701
140	101701
1012	101701
509	101702
1619	101702
794	101702
887	101702
721	101702
511	101702
1480	101702
1996	101702
1251	101702
523	101702
1689	101703
551	101704
1779	101705
764	101705
1480	101705
1844	101705
451	101705
954	101705
709	101705
762	101705
1702	101705
391	101705
1308	101705
1958	101706
1096	101706
52	101707
974	101707
578	101707
1650	101707
1211	101707
1306	101707
895	101707
955	101707
1468	101707
494	101708
566	101708
1929	101708
852	101708
1349	101708
1609	101709
769	101709
698	101709
1867	101709
534	101709
757	101709
1127	101709
1547	101710
396	101710
822	101711
505	101711
42	101711
314	101711
629	101711
1896	101711
342	101711
23	101711
169	101711
646	101711
1970	101711
1438	101712
509	101712
369	101712
1431	101712
1130	101713
813	101713
1653	101713
1130	101713
923	101714
252	101714
1685	101714
633	101714
366	101714
88	101715
1151	101716
1153	101716
388	101717
1993	101717
883	101717
496	101717
882	101717
878	101717
731	101718
1227	101719
1227	101719
1318	101719
1978	101719
1235	101719
738	101719
157	101720
1939	101720
481	101720
1297	101720
1376	101720
1077	101720
1459	101720
691	101720
1967	101720
690	101721
856	101721
1503	101721
555	101721
884	101722
566	101723
602	101723
1788	101723
1495	101723
1492	101724
442	101724
1095	101724
1395	101724
119	101724
1713	101724
473	101724
1049	101724
1178	101724
96	101724
476	101724
1904	101724
230	101724
1761	101724
680	101724
1333	101724
114	101724
913	101724
114	101724
1641	101725
1049	101725
1777	101725
247	101725
730	101725
410	101725
788	101726
874	101726
281	101726
316	101727
146	101727
206	101728
366	101728
77	101728
98	101728
1192	101728
859	101728
1904	101728
815	101728
1927	101728
673	101728
1739	101728
630	101728
1347	101728
235	101728
1028	101729
482	101729
273	101729
1725	101730
404	101730
1596	101731
302	101731
156	101731
744	101731
1364	101732
1737	101733
1034	101734
1765	101735
1071	101735
1144	101735
1423	101735
41	101735
1392	101736
173	101736
1150	101736
1372	101737
1297	101737
1904	101737
411	101737
1959	101737
770	101737
965	101737
944	101737
1636	101738
1631	101738
1625	101739
7	101739
1405	101739
1873	101739
1671	101739
924	101739
250	101739
1105	101739
1540	101740
969	101740
392	101740
1990	101740
893	101740
1711	101741
1620	101741
599	101741
30	101741
1712	101741
1710	101741
668	101741
598	101741
135	101742
1906	101742
1989	101742
1096	101742
1620	101742
6	101742
376	101743
911	101744
347	101744
1798	101745
1174	101745
691	101745
181	101745
571	101745
1067	101745
1122	101745
557	101745
995	101745
682	101745
1752	101745
1912	101745
1995	101745
684	101745
555	101745
7	101745
1447	101745
13	101745
1190	101745
328	101745
1354	101746
241	101746
450	101746
657	101747
826	101747
1131	101747
702	101747
1456	101747
345	101747
527	101747
677	101747
366	101748
933	101748
1240	101748
1083	101748
1632	101748
131	101748
1694	101748
1913	101748
270	101748
1973	101748
280	101748
135	101748
225	101748
114	101748
839	101748
37	101748
1082	101748
1382	101748
1241	101748
649	101748
1796	101748
1416	101749
1994	101750
1943	101751
1878	101752
1865	101753
1904	101754
827	101755
709	101755
1532	101755
1402	101755
1493	101755
726	101755
1586	101755
794	101755
597	101755
1449	101755
969	101755
1569	101756
646	101756
1042	101756
158	101756
1956	101756
687	101756
541	101756
267	101756
1555	101756
1319	101756
1728	101756
1878	101757
784	101758
1620	101758
1776	101758
948	101758
12	101758
1775	101758
227	101758
1955	101758
709	101758
443	101758
478	101758
1254	101758
537	101759
481	101759
1936	101759
129	101760
1462	101761
611	101761
679	101761
125	101761
1311	101762
640	101762
60	101762
263	101762
1028	101762
1068	101762
344	101762
39	101762
176	101763
334	101764
222	101764
201	101764
821	101764
1278	101764
776	101764
1067	101764
1440	101764
219	101764
308	101764
1225	101764
1074	101764
1772	101764
52	101765
1368	101765
316	101765
961	101765
955	101765
1351	101765
1792	101765
1279	101765
1022	101765
1382	101766
772	101767
105	101767
1376	101767
557	101767
1069	101767
849	101767
1398	101767
555	101767
1356	101767
519	101767
1114	101768
1674	101768
1114	101768
559	101768
580	101768
1674	101768
1537	101768
744	101768
1688	101769
394	101770
500	101770
1217	101770
1799	101770
1209	101771
502	101771
1082	101771
861	101771
648	101771
354	101771
1925	101771
773	101771
1125	101771
774	101772
753	101772
1115	101772
1908	101772
1407	101772
883	101772
1993	101772
28	101772
1627	101773
1860	101773
402	101773
1450	101773
1951	101774
596	101775
1030	101775
987	101775
1659	101775
868	101775
868	101775
1282	101775
1621	101775
1919	101775
1774	101776
1941	101776
369	101776
1008	101776
586	101776
1269	101776
1415	101777
1181	101778
289	101779
913	101780
1426	101781
1559	101781
340	101781
1454	101781
224	101781
1535	101781
669	101781
494	101782
37	101782
1287	101782
1154	101782
906	101783
1655	101783
1332	101783
1702	101783
777	101783
264	101783
1959	101783
305	101783
914	101783
1301	101784
821	101784
1991	101784
636	101784
500	101785
383	101785
836	101785
1598	101785
1129	101785
1837	101786
1035	101786
596	101786
1349	101786
1866	101786
1544	101786
754	101786
305	101786
1866	101786
656	101786
1731	101786
1991	101786
1553	101786
494	101786
964	101787
770	101787
1176	101787
1226	101787
74	101787
1561	101787
1581	101788
376	101789
1759	101790
935	101791
670	101791
697	101791
781	101791
375	101791
1198	101791
582	101791
518	101791
1279	101791
218	101791
248	101791
1431	101791
764	101791
1013	101792
1774	101792
1450	101792
322	101792
262	101792
325	101792
1736	101792
1870	101793
224	101794
1492	101794
1731	101794
262	101794
1320	101794
183	101794
773	101794
1461	101794
1859	101795
1537	101796
890	101796
199	101796
877	101796
404	101796
1175	101796
1734	101796
1617	101796
1091	101796
1972	101796
434	101797
695	101798
1996	101798
1112	101798
670	101798
1825	101798
1955	101798
363	101798
1855	101798
391	101798
1266	101798
1228	101798
773	101798
1862	101798
1273	101798
1522	101799
769	101799
967	101799
1059	101799
345	101799
339	101799
1426	101799
15	101800
1182	101800
887	101800
827	101800
1017	101800
1446	101800
554	101800
1533	101800
1384	101800
367	101800
417	101800
753	101801
440	101801
1768	101802
1598	101803
1355	101804
1635	101804
51	101804
281	101805
1663	101806
449	101806
678	101807
636	101807
57	101807
1478	101807
1342	101807
1220	101807
649	101807
1821	101807
628	101807
1001	101807
1692	101807
933	101807
627	101807
531	101807
1265	101807
406	101807
1632	101807
1053	101808
1412	101808
1726	101808
1996	101808
826	101809
68	101809
966	101809
378	101809
659	101809
1281	101809
404	101809
1154	101809
715	101809
848	101809
1095	101809
316	101809
24	101809
745	101809
302	101809
627	101809
550	101810
74	101811
1700	101811
748	101811
203	101811
1023	101811
1727	101811
1779	101811
1652	101811
26	101811
1860	101811
1493	101811
312	101811
1856	101812
1989	101812
1081	101812
203	101812
1821	101812
1801	101812
1211	101812
1242	101812
889	101812
1734	101812
1519	101812
1100	101812
1744	101812
894	101812
348	101812
1002	101812
957	101812
189	101812
1277	101812
573	101812
1006	101812
431	101812
1904	101812
1984	101812
1666	101812
199	101812
193	101812
824	101812
1986	101812
981	101812
733	101812
936	101812
1171	101812
1661	101813
1602	101814
1052	101814
227	101815
1065	101815
273	101815
1998	101815
483	101815
792	101815
1433	101815
306	101815
943	101815
1405	101815
1559	101815
1625	101815
64	101815
518	101815
1026	101816
1781	101816
1765	101816
452	101816
972	101816
321	101817
1383	101817
1401	101817
748	101817
532	101817
667	101817
1981	101817
1616	101818
1275	101818
1163	101818
522	101819
915	101819
1640	101819
1000	101819
847	101820
1188	101820
297	101821
1619	101821
110	101821
1013	101821
331	101821
882	101821
1141	101821
385	101821
1969	101821
1191	101821
1250	101821
745	101821
881	101821
45	101821
878	101821
979	101821
1033	101821
237	101822
324	101822
1016	101822
1456	101822
484	101822
286	101822
787	101822
410	101822
1772	101822
161	101822
140	101822
1717	101823
107	101824
680	101824
107	101824
670	101824
151	101824
1994	101824
687	101824
365	101824
1342	101824
1999	101824
1999	101824
1342	101824
139	101825
707	101826
699	101826
1232	101826
708	101826
483	101827
1033	101827
479	101827
730	101827
1444	101827
540	101827
1331	101828
1205	101829
1141	101829
203	101829
161	101829
1503	101829
1513	101829
1388	101829
1006	101829
504	101829
495	101830
386	101830
1361	101830
1251	101830
693	101830
1751	101830
446	101830
791	101830
729	101830
1925	101831
370	101831
788	101831
1874	101831
736	101831
646	101831
1954	101831
278	101832
1106	101833
1090	101833
53	101833
304	101833
654	101833
1732	101833
1756	101833
1036	101833
755	101833
1478	101833
127	101834
671	101834
1814	101834
891	101834
655	101834
1250	101834
1875	101834
1584	101834
259	101835
215	101835
1764	101836
446	101836
1888	101837
1496	101837
603	101837
224	101837
79	101837
1292	101837
1320	101837
1818	101837
547	101837
1709	101837
87	101837
1045	101838
707	101838
1554	101838
1161	101838
1160	101838
168	101838
355	101838
352	101838
783	101838
1168	101838
1045	101838
1046	101838
1852	101839
1746	101840
1258	101841
927	101841
1244	101841
1517	101841
1861	101841
672	101841
1964	101841
890	101841
602	101841
1084	101841
35	101841
845	101841
1989	101841
532	101841
1393	101841
1689	101841
522	101841
268	101841
927	101841
1296	101841
1578	101841
1278	101842
543	101842
473	101842
492	101842
470	101842
1538	101842
769	101842
797	101843
1462	101843
1951	101843
973	101843
1173	101843
754	101843
1126	101843
1246	101843
977	101843
1748	101844
188	101844
1636	101844
1697	101844
819	101845
434	101845
1938	101845
1737	101846
1746	101847
1034	101848
1483	101848
1330	101848
954	101849
826	101849
1133	101850
107	101850
756	101850
127	101850
1373	101850
1586	101850
1647	101850
347	101850
1630	101850
972	101850
1966	101850
1874	101850
1317	101850
366	101850
709	101851
1727	101851
1515	101851
1200	101851
773	101851
1612	101851
373	101851
47	101851
1336	101851
1404	101851
106	101852
470	101853
504	101853
1283	101853
1223	101853
828	101853
876	101853
1146	101853
367	101853
915	101853
478	101853
460	101854
1428	101855
1195	101856
71	101856
1708	101856
1032	101856
682	101856
1306	101856
1288	101856
1518	101856
1290	101857
1162	101857
398	101857
1370	101858
1934	101858
474	101859
49	101859
1697	101859
1365	101859
253	101859
1978	101859
255	101859
1338	101859
1635	101859
1334	101860
1341	101860
1378	101860
1843	101860
873	101860
382	101860
755	101860
1761	101860
336	101860
455	101860
1340	101860
1226	101860
305	101860
1653	101861
697	101862
309	101862
1391	101862
270	101862
1682	101862
1808	101862
659	101862
1584	101862
1663	101863
789	101864
141	101864
641	101864
1725	101864
1216	101864
1434	101864
295	101864
1532	101864
1855	101864
1261	101864
566	101864
949	101864
1464	101865
380	101865
528	101865
672	101865
487	101866
537	101867
85	101867
1719	101867
451	101867
1946	101867
133	101868
1924	101868
1495	101868
1232	101868
1358	101868
1859	101868
26	101868
401	101868
1120	101868
41	101868
1693	101868
1023	101868
385	101868
915	101868
898	101868
1282	101869
984	101869
1282	101869
1938	101869
987	101869
984	101869
987	101869
1938	101869
985	101869
1599	101869
986	101869
987	101869
1937	101869
987	101869
987	101869
983	101869
1473	101869
39	101870
1497	101870
7	101870
306	101871
306	101871
791	101871
