title	proc
4305	19
4306	17
4307	17
4308	59
4309	17
4310	19
4312	63
4313	65
4315	61
4317	59
4318	64
4319	19
4320	64
4322	60
4323	19
4324	66
4326	66
4327	64
4328	65
4329	64
4330	63
4333	62
4334	60
4335	63
4338	19
4340	63
4341	17
4342	65
4344	17
4345	17
4347	63
4348	64
4349	19
4350	17
4351	60
4352	60
4353	65
4354	65
4355	60
4356	63
4357	19
4358	17
4359	19
4360	64
4362	62
4363	63
4364	66
4365	59
4366	60
4367	59
4368	66
4370	61
4372	17
4373	64
4374	60
4375	19
4376	61
4378	64
4379	60
4380	62
4381	62
4382	62
4383	66
4384	60
4385	66
4386	19
4387	19
4388	63
4390	60
4391	62
4392	61
4393	66
4394	61
4395	63
4397	59
4398	65
4399	61
4400	62
4401	64
4403	60
4404	66
4405	65
4406	60
4407	61
4409	65
4410	19
4412	66
4413	60
4414	60
4415	66
4416	61
4417	61
4418	63
4419	65
4420	63
4421	66
4422	62
4424	63
4425	66
4426	64
4427	66
4428	61
4429	19
4430	61
4431	60
4432	63
4433	62
4434	64
4435	17
4436	17
4437	62
4438	17
4439	17
4440	62
4441	60
4442	64
4443	60
4444	61
4445	63
4446	63
4447	59
4448	62
4449	65
4452	64
4453	65
4454	17
4455	19
4456	60
4458	63
4459	61
4460	60
4461	66
4462	19
4463	63
4464	17
4465	61
4466	60
4467	19
4468	65
4469	19
4470	61
4471	60
4472	59
4473	65
4475	60
4476	63
4477	63
4478	65
4480	59
4482	63
4483	63
4484	17
4485	63
4486	60
4487	62
4488	63
4490	59
4491	63
4493	17
4494	63
4495	59
4496	19
4497	61
4498	65
4499	17
4500	19
4501	63
4502	60
4503	60
4504	64
4505	66
4506	65
4507	63
4508	61
4509	60
4510	61
4511	19
4512	19
4513	17
4515	65
4516	17
4517	64
4518	60
4519	66
4520	63
4521	66
4522	62
4523	64
4524	60
4526	17
4527	61
4528	60
4529	64
4530	66
4531	66
4532	60
4533	62
4534	60
4535	66
4536	64
4537	19
4538	63
4539	61
4541	60
4542	17
4543	66
4544	63
4545	60
4546	19
4547	17
4548	60
4550	63
4551	19
4552	59
4553	59
4554	17
4555	62
4556	19
4557	62
4559	59
4560	64
4561	60
4562	66
4563	63
4565	64
4566	63
4567	64
4568	61
4569	60
4570	60
4571	66
4572	66
4573	59
4574	59
4575	62
4576	65
4577	63
4578	63
4579	17
4580	65
4581	19
4582	63
4583	17
4584	19
4585	19
4586	60
4587	61
4588	19
4590	62
4592	19
4593	61
4594	59
4595	64
4596	61
4597	61
4598	66
4599	60
4600	63
4601	19
4602	17
4603	65
4604	63
4605	19
4606	65
4607	19
4608	62
4609	19
4610	62
4611	66
4613	60
4614	17
4615	19
4616	62
4617	19
4618	19
4619	65
4620	63
4621	17
4622	60
4623	17
4624	60
4626	62
4627	60
4628	63
4630	17
4631	59
4632	17
4633	17
4634	63
4635	19
4636	64
4637	65
4638	59
4639	61
4640	60
4641	17
4642	61
4643	63
4644	59
4645	60
4646	61
4647	62
4649	17
4650	61
4651	59
4652	19
4653	17
4654	61
4655	17
4656	64
4657	66
4658	63
4659	60
4660	17
4661	17
4662	60
4663	60
4664	59
4665	62
4666	65
4667	66
4668	59
4669	65
4670	17
4671	59
4672	59
4674	59
4675	65
4676	19
4678	62
4679	62
4680	19
4681	63
4682	62
4683	62
4684	64
4685	60
4686	60
4687	63
4688	64
4689	60
4690	60
4691	65
4692	19
4693	59
4694	64
4696	65
4697	17
4698	59
4699	65
4700	64
4701	59
4702	65
4703	61
4704	63
4705	62
4706	61
4707	63
4708	60
4709	17
4710	63
4711	61
4712	64
4713	63
4714	60
4715	62
4716	60
4717	17
4718	63
4719	62
4720	64
4721	60
4722	61
4723	64
4724	61
4725	66
4726	63
4727	63
4728	17
4730	64
4731	64
4732	60
4733	60
4735	63
4736	62
4737	66
4738	60
4739	65
4740	65
4741	63
4742	19
4744	65
4745	61
4746	61
4747	59
4748	19
4749	19
4751	65
4752	64
4753	17
4754	61
4755	17
4756	63
4757	65
4758	65
4759	60
4760	62
4761	64
4762	19
4763	19
4764	65
4765	17
4766	62
4768	19
4770	66
4771	59
4772	66
4773	63
4774	17
4775	62
4776	19
4777	66
4778	62
4780	62
4781	63
4782	63
4783	65
4784	59
4785	19
4786	63
4787	61
4788	19
4789	19
4790	61
4791	63
4792	60
4793	62
4794	63
4795	62
4796	65
4797	60
4798	64
4799	63
4800	60
4801	60
4802	63
4803	64
4804	17
4805	65
4806	63
4807	64
4808	60
4809	63
4812	65
4813	65
4814	17
4815	60
4816	60
4817	61
4818	63
4819	59
4820	65
4821	60
4822	66
4823	17
4824	65
4825	61
4826	17
4827	64
4828	61
4829	59
4831	60
4832	17
4833	61
4834	66
4835	64
4836	65
4837	60
4838	59
4839	63
4840	66
4841	60
4842	66
4843	62
4844	60
4845	65
4846	66
4847	59
4848	61
4849	66
4850	62
4852	17
4853	66
4854	17
4855	63
4856	19
4857	17
4858	65
4859	62
4862	64
4863	60
4864	64
4866	61
4867	19
4868	65
4870	64
4871	19
4872	61
4873	17
4875	59
4876	63
4878	17
4879	65
4880	60
4882	62
4883	66
4884	65
4885	63
4886	19
4888	19
4889	63
4890	17
4891	65
4892	64
4893	60
4894	63
4895	60
4896	66
4897	62
4898	60
4899	66
4900	17
4902	60
4903	66
4904	62
4905	19
4906	66
4907	17
4908	65
4909	64
4910	19
4911	59
4912	66
4913	63
4914	59
4915	61
4916	64
4917	65
4918	19
4919	60
4920	17
4921	63
4922	59
4923	62
4924	61
4925	17
4926	66
4927	64
4928	63
4929	60
4930	62
4931	62
4932	17
4933	60
4934	63
4935	63
4937	60
4938	63
4939	61
4940	65
4941	19
4942	66
4943	64
4944	63
4945	17
4946	65
4947	63
4948	63
4949	66
4950	60
4951	66
4952	61
4953	17
4954	63
4955	66
4956	60
4957	17
4959	60
4960	65
4960	67
4960	68
4960	61
4961	64
4962	59
4963	59
4965	59
4966	59
4967	60
4968	17
4969	64
4970	63
4971	63
4972	17
4973	64
4974	19
4975	65
4976	17
4977	66
4978	19
4981	61
4982	65
4983	60
4984	66
4985	19
4986	19
4987	17
4988	63
4989	19
4990	19
4991	63
4992	59
4993	60
4994	66
4995	65
4996	63
4997	63
4998	60
4999	59
5000	59
5001	63
5002	63
5003	61
5004	65
5005	19
5006	19
5007	59
5008	64
5009	60
5010	64
5011	64
5014	62
5015	60
5016	63
5018	59
5019	61
5020	62
5021	17
5022	19
5023	60
5024	66
5025	66
5026	60
5027	65
5028	17
5029	59
5030	62
5031	59
5032	60
5033	66
5035	60
5036	60
5037	65
5038	60
5041	62
5042	62
5043	19
5044	63
5045	63
5046	66
5047	66
5048	19
5049	66
5050	59
5051	17
5052	63
5053	19
5054	59
5055	66
5056	59
5057	61
5058	65
5059	62
5060	63
5061	65
5062	59
5063	60
5064	17
5065	65
5066	60
5067	66
5068	61
5069	19
5070	64
5071	17
5074	19
5075	63
5076	17
5078	63
5079	61
5080	59
5081	17
5082	64
5083	60
5084	62
5085	64
5086	62
5087	19
5088	62
5089	17
5090	65
5091	61
5092	19
5093	66
5094	17
5095	62
5096	62
5097	63
5098	19
5099	19
5100	60
5102	63
5103	60
5104	17
5105	61
5106	60
5107	19
5108	61
5109	19
5110	62
5111	65
5112	59
5113	17
5114	66
5115	17
5116	62
5117	60
5118	62
5119	62
5120	60
5121	19
5122	61
5123	60
5124	60
5125	63
5126	60
5127	61
5128	64
5129	64
5132	61
5133	19
5134	59
5135	60
5136	66
5137	63
5138	63
5139	60
5140	60
5141	66
5142	66
5143	60
5144	63
5145	17
5146	19
5147	62
5148	60
5151	19
5152	17
5153	64
5154	59
5155	62
5156	19
5157	60
5158	60
5159	63
5160	60
5161	66
5162	66
5163	60
5164	64
5165	60
5166	63
5167	62
5168	66
5168	69
5168	70
5168	62
5169	61
5170	17
5171	60
5172	63
5173	63
5174	63
5175	61
5176	62
5177	65
5178	65
5179	59
5180	66
5181	60
5182	64
5183	63
5184	61
5186	59
5187	17
5188	17
5189	65
5190	19
5191	61
5192	19
5193	63
5195	17
5196	64
5197	63
5199	61
5200	60
5201	19
5202	19
5204	64
5205	19
5206	65
5208	59
5209	62
5210	61
5212	64
5213	17
5214	60
5215	19
5216	62
5217	65
5219	60
5220	19
5221	63
5222	62
5224	66
5225	60
5226	64
5227	64
5228	60
5229	62
5230	62
5231	60
5232	59
5233	66
5234	61
5235	60
5236	62
5238	65
5239	63
5240	17
5241	59
5242	64
5243	62
5244	59
5245	59
5246	60
5247	19
5248	63
5249	19
5250	65
5251	65
5252	65
5253	19
5254	17
5255	60
5256	60
5257	59
5258	64
5259	17
5261	65
5262	62
5263	19
5264	65
5265	62
5266	17
5267	65
5268	59
5269	63
5270	63
5272	66
5273	63
5274	63
5275	19
5276	64
5277	64
5278	63
5279	61
5280	65
5282	65
5283	64
5284	66
5285	62
5286	59
5287	62
5288	17
5289	62
5290	59
5291	63
5292	66
5293	19
5294	66
5298	17
5299	60
5301	61
5302	60
5303	66
5304	62
5305	59
5306	66
5307	60
5308	59
5309	64
5310	59
5311	17
5312	65
5313	60
5314	19
5317	61
5318	63
5320	60
5321	65
5322	65
5323	65
5324	19
5325	63
5326	62
5327	17
5328	66
5329	65
5330	59
5331	63
5332	17
5333	59
5334	17
5335	63
5336	17
5337	63
5338	61
5339	63
5340	61
5341	63
5342	66
5343	19
5344	60
5345	19
5347	62
5349	66
5350	63
5351	60
5352	61
5353	62
5354	64
5355	19
5356	17
5357	19
5358	19
5359	60
5360	62
5361	64
5362	61
5363	62
5364	19
5365	59
5367	59
5368	64
5369	17
5371	19
5372	65
5373	60
5374	65
5375	63
5376	59
5377	59
5378	19
5379	19
5380	62
5381	17
5382	60
5383	65
5384	63
5385	19
5386	19
5387	63
5388	17
5388	18
5388	71
5388	60
5389	63
5390	61
5391	61
5392	17
5393	19
5394	17
5395	60
5396	17
5397	60
5398	59
5399	60
5400	61
5401	17
5402	62
5403	66
5404	60
5406	17
5408	59
5409	17
5410	62
5411	17
5412	60
5413	17
5414	19
5415	66
5416	59
5417	60
5419	60
5421	59
5422	61
5423	65
5424	62
5425	60
5426	60
5427	17
5429	19
5430	63
5431	63
5432	19
5433	59
5435	61
5436	59
5437	66
5438	19
5439	65
5440	65
5441	66
5442	64
5443	62
5444	59
5445	63
5446	17
5447	62
5448	61
5449	66
5450	19
5451	17
5452	62
5453	17
5454	63
5456	60
5457	65
5458	62
5459	60
5460	59
5461	64
5461	19
5461	72
5461	73
5462	65
5463	17
5464	19
5465	17
5466	60
5467	17
5468	60
5470	61
5471	60
5472	19
5473	60
5475	63
5476	62
5477	61
5478	63
5479	66
5480	60
5481	60
5482	66
5483	66
5484	66
5485	63
5486	19
5487	64
5488	66
5489	65
5490	60
5491	61
5492	17
5493	62
5494	63
5495	60
5496	59
5497	17
5498	17
5499	64
5500	17
5501	17
5502	59
5503	17
5504	17
5505	60
5506	64
5507	19
5509	63
5510	64
5511	61
5512	63
5513	63
5514	62
5515	66
5516	65
5517	64
5518	61
5519	17
5520	60
5521	60
5522	59
5523	64
5524	74
5525	74
5526	74
5533	74
5536	75
5537	76
5538	77
5539	78
5542	79
5543	79
5544	80
5545	77
5546	79
5548	76
5549	79
5550	81
5551	80
5552	76
5553	78
5554	76
5555	77
5557	76
5558	75
5561	81
5562	75
5563	78
5564	75
5565	79
5566	78
5567	80
5568	78
5569	77
5571	80
5574	80
5575	79
5577	76
5578	80
5579	77
5580	75
5581	81
5582	77
5583	75
5584	78
5586	81
5587	75
5588	80
5590	79
5591	78
5592	80
5594	76
5595	80
5596	80
5599	81
5600	75
5601	80
5602	75
5603	78
5604	77
5605	80
5606	78
5608	77
5609	77
5610	78
5612	75
5613	79
5614	80
5615	75
5616	75
5617	78
5618	78
5619	75
5620	81
5621	79
5622	78
5623	77
5624	78
5626	78
5627	75
5628	77
5629	78
5630	78
5631	77
5632	80
5633	80
5634	78
5635	79
5637	80
5638	75
5639	77
5640	80
5641	78
5642	75
5643	77
5646	80
5647	81
5648	76
5649	75
5652	78
5653	80
5654	77
5655	80
5656	77
5659	78
5660	77
5662	75
5663	76
5664	75
5665	78
5667	78
5668	78
5669	78
5670	76
5671	77
5672	77
5673	75
5674	75
5675	77
5676	77
5677	77
5678	80
5682	78
5683	79
5684	78
5685	77
5686	80
5687	77
5688	75
5690	79
5691	80
5692	81
5693	78
5697	77
5698	32
5698	82
5698	77
5698	79
5699	77
5700	81
5701	80
5702	76
5703	78
5704	77
5705	78
5706	81
5707	76
5708	80
5709	76
5710	77
5711	78
5712	78
5713	78
5714	75
5715	80
5716	79
5717	79
5718	80
5719	78
5720	80
5721	80
5723	81
5724	77
5725	79
5726	80
5727	80
5728	78
5729	75
5730	79
5731	75
5732	78
5733	76
5734	77
5735	78
5737	75
5739	77
5740	80
5741	75
5742	79
5743	76
5744	75
5747	80
5749	79
5750	77
5751	77
5752	75
5753	78
5754	75
5755	77
5756	77
5757	79
5758	78
5759	78
5761	77
5762	77
5764	78
5766	79
5767	81
5768	80
5770	75
5771	78
5772	75
5773	80
5774	79
5775	79
5776	78
5777	80
5778	75
5779	76
5781	75
5782	80
5783	80
5784	78
5785	77
5786	79
5787	80
5789	75
5790	75
5791	78
5792	77
5794	78
5795	77
5797	78
5798	80
5799	80
5800	77
5801	80
5802	79
5803	81
5804	80
5805	77
5806	75
5807	77
5808	79
5809	78
5810	78
5811	77
5812	78
5813	77
5814	77
5815	78
5816	75
5818	80
5819	78
5820	78
5821	77
5822	81
5824	77
5825	75
5826	75
5827	81
5829	78
5832	78
5833	77
5834	76
5835	76
5836	77
5837	75
5838	80
5839	78
5840	79
5841	77
5843	75
5844	76
5845	79
5846	80
5847	78
5848	80
5849	78
5850	75
5851	78
5852	80
5853	80
5854	77
5855	75
5856	75
5857	78
5858	76
5859	75
5860	75
5862	77
5863	78
5864	77
5866	75
5867	78
5868	76
5869	81
5870	78
5871	75
5872	77
5874	76
5875	80
5876	77
5877	75
5878	78
5879	78
5880	78
5881	77
5882	75
5883	75
5884	75
5885	75
5886	80
5887	76
5889	75
5890	77
5891	77
5892	78
5893	81
5894	78
5896	78
5898	77
5899	77
5900	77
5901	79
5902	75
5903	81
5904	79
5905	78
5906	77
5907	78
5908	77
5909	75
5911	75
5912	75
5913	79
5914	77
5915	80
5916	77
5917	75
5919	75
5922	80
5923	77
5924	78
5925	79
5926	76
5927	77
5928	75
5929	75
5930	80
5931	76
5932	75
5933	78
5934	75
5935	75
5936	77
5937	79
5939	77
5940	76
5941	77
5942	77
5943	77
5944	77
5945	77
5946	80
5947	80
5948	80
5949	79
5950	80
5951	77
5952	75
5953	75
5954	78
5956	75
5957	80
5958	77
5959	81
5961	79
5962	77
5963	77
5964	80
5966	80
5967	81
5968	81
5969	79
5970	76
5971	81
5972	80
5973	77
5974	80
5975	78
5976	79
5977	78
5978	80
5979	75
5981	77
5982	79
5983	79
5984	79
5985	81
5986	75
5987	79
5988	77
5989	75
5990	80
5991	83
5994	84
5995	83
5996	85
5998	84
5999	86
6000	87
6002	83
6003	85
6004	87
6006	83
6007	83
6009	88
6010	88
6011	88
6012	86
6014	84
6015	85
6016	84
6017	86
6019	84
6020	87
6021	85
6023	87
6024	87
6025	84
6026	88
6027	83
6030	84
6031	85
6032	85
6035	83
6036	85
6037	84
6039	85
6040	84
6042	88
6043	83
6044	88
6045	86
6046	84
6047	85
6050	83
6051	85
6053	87
6055	83
6057	84
6059	85
6060	84
6061	85
6064	87
6065	88
6066	88
6067	83
6068	88
6070	85
6072	84
6073	85
6076	87
6079	88
6080	88
6081	87
6083	84
6084	89
6085	90
6086	91
6087	92
6088	93
6089	91
6091	89
6092	94
6093	95
6094	90
6095	96
6096	91
6097	89
6099	89
6100	89
6101	91
6102	90
6103	89
6104	90
6105	93
6106	93
6107	96
6108	96
6109	91
6110	93
6111	93
6112	89
6114	97
6115	92
6116	93
6117	96
6118	96
6119	91
6122	95
6123	93
6124	92
6125	97
6126	96
6127	94
6128	91
6129	97
6131	89
6132	90
6133	95
6134	94
6135	92
6136	92
6137	95
6138	97
6140	93
6141	95
6142	97
6143	90
6144	89
6145	91
6147	91
6148	94
6149	92
6151	97
6152	97
6153	98
6154	9
6155	99
6157	98
6158	100
6159	101
6160	101
6163	101
6164	9
6165	102
6168	103
6170	9
6173	9
6174	9
6176	98
6177	102
6178	98
6181	101
6183	102
6184	104
6185	103
6186	99
6187	100
6189	104
6190	99
6192	103
6193	9
6195	99
6197	103
6200	100
6201	104
6204	100
6205	102
6206	98
6208	99
6209	101
6211	102
6212	98
6213	100
6214	102
6215	104
6219	101
6220	99
6222	100
6223	104
6224	101
6225	9
6226	100
6227	104
6228	104
6229	104
6230	104
6233	98
6235	9
6236	99
6237	104
6238	99
6240	104
6241	101
6242	104
6243	100
6244	101
6245	98
6246	98
6247	9
6248	100
6249	102
6250	102
6251	102
6252	102
6253	104
6254	103
6255	103
6257	103
6258	101
6259	101
6260	98
6261	100
6263	98
6265	98
6266	103
6267	98
6268	100
6270	99
6271	103
6272	100
6273	103
6274	101
6276	100
6277	100
6278	104
6280	103
6281	100
6282	103
6283	98
6284	100
6285	101
6286	99
6287	101
6288	101
6291	103
6292	104
6293	102
6294	9
6295	104
6296	100
6297	101
6298	102
6301	101
6303	100
6305	99
6306	99
6307	101
6308	102
6309	9
6311	9
6312	102
6313	98
6315	99
6316	99
6317	100
6318	100
6319	104
6321	9
6322	99
6323	102
6324	101
6326	103
6328	101
6329	103
6330	100
6331	101
6333	100
6334	102
6335	104
6336	9
6337	101
6338	102
6339	100
6341	102
6342	99
6343	101
6344	99
6345	98
6346	98
6347	98
6350	101
6351	99
6354	103
6355	104
6356	103
6357	105
6360	105
6361	106
6363	107
6365	106
6366	108
6367	109
6368	109
6369	110
6371	110
6373	111
6374	107
6375	106
6376	112
6378	111
6380	112
6381	111
6382	110
6383	108
6384	105
6385	113
6386	106
6389	110
6390	107
6392	106
6393	112
6394	107
6395	107
6396	114
6397	111
6398	105
6399	112
6401	107
6402	105
6404	111
6406	110
6408	110
6409	110
6410	114
6411	113
6413	114
6414	105
6415	105
6417	109
6420	113
6421	112
6422	114
6423	107
6424	105
6425	108
6426	111
6427	109
6428	108
6429	108
6430	107
6431	113
6433	111
6434	111
6435	110
6436	108
6437	108
6438	111
6441	110
6442	107
6443	113
6445	106
6446	112
6447	110
6448	105
6449	110
6450	107
6451	109
6452	109
6453	110
6454	108
6457	106
6459	113
6460	112
6461	107
6462	109
6463	110
6464	106
6465	111
6466	113
6469	109
6471	108
6473	108
6474	111
6475	105
6476	109
6477	112
6478	107
6480	107
6481	106
6482	113
6483	111
6484	106
6485	112
6486	108
6487	111
6489	107
6490	114
6492	112
6493	114
6494	109
6495	107
6496	112
6497	112
6498	110
6499	107
6500	109
6501	110
6502	109
6503	106
6504	110
6505	108
6506	114
6510	112
6512	106
6513	109
6515	111
6516	109
6517	106
6518	110
6519	105
6520	105
6521	113
6522	107
6523	112
6524	113
6525	109
6526	108
6528	108
6529	108
6530	112
6531	107
6532	111
6533	109
6534	108
6535	105
6536	112
6537	111
6538	111
6539	105
6540	111
6541	113
6542	107
6543	109
6545	107
6546	112
6547	107
6549	109
6550	107
6551	108
6552	106
6553	111
6554	114
6555	112
6557	108
6559	114
6563	110
6564	107
6565	113
6566	114
6567	106
6568	107
6569	105
6571	109
6572	108
6573	111
6574	111
6575	107
6577	110
6578	106
6579	106
6580	111
6581	106
6582	105
6583	106
6584	110
6585	110
6586	110
6587	108
6588	114
6589	114
6590	113
6592	113
6594	105
6595	111
6596	108
6597	110
6598	111
6599	108
6600	112
6601	113
6602	108
6604	107
6605	107
6606	106
6607	106
6608	111
6609	106
6610	106
6612	105
6613	105
6615	105
6616	106
6617	112
6618	107
6619	114
6620	110
6621	112
6622	113
6623	108
6624	110
6625	113
6626	114
6627	111
6629	105
6630	112
6631	105
6632	114
6633	106
6634	110
6635	114
6637	109
6638	114
6639	107
6641	106
6642	110
6643	114
6644	114
6645	106
6646	110
6647	106
6648	109
6650	105
6651	107
6652	105
6653	111
6654	107
6655	111
6656	106
6657	108
6658	105
6659	105
6660	105
6661	112
6662	112
6663	109
6664	108
6665	106
6667	105
6668	112
6669	110
6670	113
6671	113
6672	113
6673	105
6674	108
6675	112
6676	112
6677	110
6679	109
6680	107
6681	110
6682	113
6683	110
6684	105
6685	107
6686	110
6687	106
6688	114
6689	114
6690	109
6691	113
6692	115
6692	110
6693	107
6694	109
6696	108
6697	108
6698	113
6699	108
6700	110
6701	106
6702	112
6703	105
6704	108
6705	110
6706	107
6707	111
6708	107
6709	111
6710	108
6711	107
6712	105
6714	107
6715	105
6716	113
6718	112
6719	111
6720	107
6721	108
6723	114
6724	108
6725	109
6726	105
6727	110
6728	114
6729	112
6731	112
6732	107
6734	106
6735	111
6736	114
6738	109
6739	112
6740	112
6741	113
6746	109
6747	110
6748	110
6750	110
6751	113
6753	114
6754	114
6755	111
6756	110
6757	109
6758	112
6760	108
6761	105
6762	113
6763	107
6764	109
6765	105
6766	110
6767	112
6768	112
6770	109
6771	106
6774	110
6775	107
6776	107
6777	109
6778	113
6779	109
6781	114
6782	112
6784	106
6785	106
6786	106
6787	110
6788	112
6789	110
6790	108
6791	106
6794	107
6795	108
6797	112
6798	110
6799	108
6800	114
6802	106
6803	105
6806	105
6807	107
6808	105
6810	116
6819	117
6821	116
6822	117
6824	117
6826	116
6837	118
6839	119
6840	119
6841	120
6844	121
6845	119
6846	119
6847	121
6848	120
6849	119
6850	120
6851	118
6852	120
6853	118
6854	122
6855	122
6856	120
6858	119
6859	118
6860	119
6862	120
6863	122
6864	120
6865	118
6867	120
6868	118
6869	121
6871	121
6872	118
6874	119
6875	122
6876	118
6877	120
6878	118
6879	122
6880	119
6881	119
6882	120
6883	118
6884	122
6885	122
6886	122
6887	118
6888	121
6889	119
6890	119
6891	118
6893	120
6894	119
6895	122
6897	118
6898	119
6899	121
6900	120
6901	118
6902	121
6903	120
6904	119
6905	122
6906	120
6907	120
6909	119
6910	118
6911	120
6912	121
6913	118
6914	121
6915	122
6916	120
6917	119
6918	122
6920	119
6921	121
6923	122
6924	122
6925	122
6926	118
6927	118
6928	118
6929	121
6930	120
6931	120
6932	119
6934	118
6935	119
6936	119
6937	119
6938	119
6939	122
6940	121
6941	121
6942	120
6945	122
6946	122
6947	121
6948	120
6949	120
6950	121
6951	120
6952	121
6953	118
6954	120
6955	119
6957	121
6958	122
6959	120
6960	121
6961	121
6962	118
6963	118
6965	120
6966	121
6967	118
6968	119
6969	120
6970	122
6971	118
6972	121
6973	119
6974	118
6975	120
6976	119
6977	118
6978	118
6981	119
6982	118
6983	122
6985	122
6986	122
6988	118
6989	119
6990	118
6991	119
6992	120
6995	119
6997	118
6998	121
7000	120
7001	120
7003	123
7004	123
7005	124
7007	50
7008	50
7012	125
7014	125
7018	50
7023	126
7024	127
7025	128
7030	50
7031	49
7035	126
7037	123
7039	126
7043	126
7048	49
7056	50
7058	50
7059	50
7060	129
7061	129
7064	128
7065	124
7067	50
7069	128
7072	126
7073	127
7074	124
7075	49
7080	50
7082	126
7083	127
7086	50
7091	127
7093	124
7096	127
7099	49
7100	128
7107	49
7109	124
7112	49
7117	50
7123	129
7127	123
7128	128
7131	125
7132	50
7134	127
7135	49
7136	126
7137	50
7142	127
7145	128
7146	127
7155	128
7156	50
7158	127
7159	129
7163	126
7171	128
7173	50
7175	130
7177	131
7178	132
7180	132
7181	133
7182	133
7184	132
7186	131
7188	130
7189	133
7191	134
7194	133
7196	131
7197	133
7198	135
7199	136
7200	131
7202	132
7203	136
7205	137
7207	138
7208	131
7209	131
7212	135
7214	132
7217	135
7218	138
7219	133
7220	136
7223	137
7224	132
7225	132
7226	134
7228	137
7229	130
7232	133
7233	137
7236	138
7237	131
7240	134
7241	131
7242	130
7248	138
7249	130
7250	135
7251	132
7255	138
7256	131
7257	133
7258	138
7260	133
7263	135
7264	134
7265	138
7266	135
7268	134
7269	133
7271	137
7272	136
7273	135
7274	130
7275	130
7278	132
7279	131
7280	131
7282	136
7283	131
7285	134
7289	134
7290	136
7292	134
7293	132
7294	138
7295	132
7296	135
7298	138
7299	137
7301	135
7302	135
7304	138
7305	132
7306	132
7311	131
7312	134
7313	137
7315	131
7316	138
7317	135
7319	137
7322	131
7323	132
7324	136
7325	133
7326	138
7327	135
7330	136
7332	138
7335	136
7336	133
7337	133
7341	134
7343	137
7347	138
7348	131
7352	135
7353	133
7356	136
7357	134
7359	133
7360	135
7361	138
7363	131
7365	136
7366	134
7368	133
7369	130
7370	135
7372	130
7373	138
7374	131
7375	138
7376	136
7378	131
7383	130
7385	131
7386	132
7389	135
7390	134
7391	138
7392	132
7393	138
7394	135
7397	135
7398	130
7399	132
7400	138
7401	130
7403	137
7404	136
7406	135
7407	138
7408	137
7409	135
7412	138
7414	130
7416	135
7418	132
7419	137
7421	132
7423	132
7425	134
7427	130
7428	134
7432	137
7433	138
7440	130
7442	130
7443	131
7444	136
7446	138
7447	134
7450	136
7453	138
7455	133
7458	134
7459	136
7460	136
7470	133
7471	130
7472	131
7473	135
7478	137
7482	130
7484	134
7486	134
7490	132
7492	134
7493	133
7494	138
7496	132
7497	138
7503	135
7504	134
7505	138
7507	138
7508	138
7511	133
7512	137
7513	138
7515	131
7516	138
7517	134
7518	135
7519	130
7521	135
7522	132
7523	133
7525	137
7528	137
7529	130
7530	136
7533	135
7534	137
7539	133
7540	134
7541	135
7546	137
7548	135
7549	130
7550	135
7551	138
7553	137
7555	137
7557	133
7558	136
7559	138
7560	138
7561	130
7562	131
7563	135
7564	136
7566	136
7567	137
7568	134
7569	133
7577	138
7582	135
7584	135
7588	133
7589	133
7590	132
7591	137
7592	138
7593	133
7594	134
7595	131
7596	131
7597	133
7598	136
7599	133
7602	134
7603	132
7604	130
7606	137
7609	130
7610	135
7611	137
7614	138
7615	138
7616	132
7618	132
7619	134
7621	134
7622	135
7626	131
7627	134
7629	133
7631	138
7632	136
7633	132
7634	133
7635	136
7641	136
7642	135
7644	135
7646	130
7647	134
7648	133
7649	131
7650	135
7651	131
7654	134
7657	131
7658	136
7659	135
7660	130
7662	133
7663	133
7664	133
7666	131
7667	131
7670	133
7673	137
7674	137
7675	138
7677	134
7678	131
7683	132
7685	130
7686	133
7689	137
7690	136
7691	138
7693	135
7694	133
7696	133
7697	137
7699	137
7700	133
7704	132
7705	137
7706	134
7707	132
7708	135
7710	135
7711	135
7712	133
7716	130
7718	133
7719	135
7721	133
7722	132
7723	135
7724	138
7727	137
7728	138
7730	138
7731	133
7733	138
7736	133
7738	138
7739	130
7740	131
7741	137
7748	130
7749	135
7750	130
7752	137
7753	134
7754	136
7757	132
7760	130
7762	130
7764	135
7767	136
7768	133
7769	130
7771	133
7772	130
7773	131
7774	132
7775	136
7777	136
7779	138
7780	136
7781	136
7782	131
7784	133
7785	138
7786	133
7787	137
7788	134
7790	134
7792	132
7793	138
7794	137
7795	133
7801	131
7805	132
7807	136
7809	130
7811	133
7812	134
7813	138
7814	135
7820	130
7821	135
7822	132
7826	133
7827	130
7828	130
7829	131
7832	136
7841	135
7843	135
7844	135
7847	132
7849	136
7853	134
7854	134
7855	137
7856	130
7859	134
7863	137
7864	133
7865	138
7868	138
7873	134
7876	136
7877	135
7880	137
7881	135
7882	131
7886	135
7887	135
7888	130
7890	137
7891	133
7892	132
7893	130
7894	133
7895	137
7896	133
7897	138
7898	133
7899	134
7902	138
7905	138
7907	137
7911	133
7912	136
7915	137
7917	132
7918	132
7920	137
7925	132
7926	132
7927	133
7929	135
7931	132
7932	134
7936	136
7939	133
7941	134
7943	132
7944	137
7945	135
7947	134
7948	136
7949	132
7951	133
7953	138
7957	131
7959	135
7960	134
7962	132
7963	131
7968	134
7972	136
7974	137
7975	136
